VANID	AGE	PCT_C	PCT_P	PCT_J	PCT_M	FN_HISP	LN_HISP	FL_HISP	BG_SEG	PCT_SD2	PCT_LD2	REG_DAYS	CD1	CD2	CD3	CD4	CD5	CD6	CD7	CD8	CD9	CD10	VF1	VF2	VF3	VF4	VF5	VF6	VF7	VF8	VF9	VF10	VF11	VF12	VF13	VF14	VF15	VF16	VF17	VF18	VF19	VF20	VF21	VF22	VF23	VF24	VF25	VF26	VF27	VF28	VF29	VF30	VF31	VF32	VF33	VF34	VF35	VF36	VF37	VF38	VF39	VF40	VF41	VF42	VF43	VF44	VF45	VF46	VF47	VF48	VF49	VF50	GPELIG	PPELIG	MPELIG	EPELIG	C04	C06	PP08D	PP08R	set_no	set_no2	dv	pv	gd_Aw	gd_2w	sd_Aw	sd_2w	pad	pmd	pff	rbe	rbw	hrbe	hrbm	hrbl	lpsd2	lpld2	v08	sd2_sc1	sd2_Sc2	sd2_sc3	v08_Score
7	62	0	0	0	0	1.7	.2	1	10.3	72.9	50.1	4580	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	62.5	80	81	0	0	0	1	1	5	Y	Y	N	N	N	N	N	N	N	Y	Y	Y	N	N	 	N	Y	59.9	64.9	62.4	99
8	71	0	0	0	0	1.2	0	1.2	15.6	60	54.2	5131	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	100	50	60	71.4	0	0	0	1	2	25	Y	Y	N	N	N	N	N	N	N	N	N	N	N	Y	 	N	Y	39.1	51.7	45.4	98
7	57	0	0	0	0	1.9	0	1.9	9.4	56.5	45	6617	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	75	80	85.7	0	0	0	1	1	77	Y	Y	N	N	N	N	 	N	N	Y	Y	 	 	 	 	N	Y	38.6	51.7	45.1	98
7	89	0	0	0	0	5.5	.4	3	11.9	75	62	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	100	80	95.2	0	0	1	0	2	1	Y	Y	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	Y	62.5	57	59.7	99
6	63	0	0	0	0	0	97.1	97.1	16	92.5	75.3	7393	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	75	37.5	20	47.6	0	0	0	0	2	65	Y	Y	Y	Y	N	 	 	 	Y	N	Y	 	 	 	 	Y	Y	95.8	93.5	94.6	82
8	26	0	0	0	0	2	0	2	19	74.5	63.7	3016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	66.7	16.7	66.7	46.7	0	0	0	0	2	65	Y	Y	N	 	N	 	 	 	Y	N	N	N	N	Y	 	 	Y	93	88.6	90.8	78
3	78	0	12.2	0	0	2.9	.3	1.6	25.4	80.9	73.3	4412	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100	100	80	95	0	0	0	1	1	67	Y	Y	N	N	N	 	N	N	N	Y	Y	Y	N	N	N	N	Y	68.5	67.4	68	97
7	76	0	0	0	0	9.2	0	9.2	6.3	47.4	40.7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	87.5	80	90.5	0	0	0	0	2	52	Y	Y	N	N	N	 	 	 	Y	Y	Y	 	 	 	 	N	Y	34.4	38.7	36.6	97
8	78	0	0	0	0	0	.7	.7	7.8	59.5	50.4	5902	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	100	80	95.2	0	0	0	0	1	68	Y	Y	Y	Y	Y	Y	 	Y	N	Y	Y	Y	N	N	 	Y	Y	41.2	50.2	45.7	97
8	49	0	0	0	0	2.9	0	2.9	20.9	76.2	65.2	6968	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	87.5	87.5	60	81	0	0	0	0	1	67	Y	Y	N	N	N	N	 	N	N	Y	Y	N	Y	N	 	N	Y	67.4	64.9	66.1	92
6	58	0	0	0	0	2.5	0	2.5	20.9	77.3	59.5	7748	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	75	80	85.7	1	0	1	0	1	49	Y	Y	 	 	 	 	 	 	 	 	 	 	 	 	Y	Y	Y	100	100	100	100
8	75	0	17.6	0	0	2.9	0	2.9	14.6	83.9	67.4	3122	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	66.7	16.7	0	33.3	0	0	0	0	1	23	Y	Y	Y	Y	N	 	 	Y	N	N	N	 	 	 	 	 	Y	85.8	85.6	85.7	87
8	61	0	13	0	0	4.5	0	4.5	17.8	64.9	55.4	7048	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	75	62.5	60	66.7	0	0	0	1	1	54	Y	Y	N	N	N	N	 	Y	N	N	Y	 	 	 	 	N	Y	62.6	66.3	64.4	99
7	78	0	10.5	0	0	4.5	1.4	3	6.1	77.9	53.4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	75	62.5	80	71.4	0	0	1	0	2	46	Y	Y	Y	Y	Y	Y	 	Y	N	N	Y	 	 	 	Y	Y	Y	82.9	77.5	80.2	99
6	70	0	0	0	0	4.4	.6	2.5	9.8	72.4	53.1	2692	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	100	100	100	0	0	1	0	2	58	Y	Y	Y	Y	Y	Y	 	Y	N	N	Y	 	 	 	Y	Y	Y	70.2	82.9	76.6	98
8	49	0	10.9	0	0	4.6	0	4.6	7.7	54.5	47.6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	87.5	37.5	40	57.1	0	0	0	1	2	75	Y	Y	N	N	N	N	N	N	N	N	Y	 	 	 	 	N	Y	53.4	46.4	49.9	99
8	68	0	0	0	0	1.2	0	1.2	10.5	83.5	64.1	5637	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	100	80	95.2	0	0	1	0	1	83	Y	Y	N	 	Y	Y	 	Y	N	N	N	N	Y	N	 	Y	Y	67.1	67.3	67.2	99
6	82	0	0	0	0	12.5	.5	6.5	14.7	85	67.4	5879	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	75	62.5	80	71.4	0	0	0	1	1	3	Y	Y	N	N	N	N	 	N	N	Y	Y	 	 	 	 	N	Y	85.2	85.9	85.5	97
8	61	0	15.1	0	0	2.3	1.1	1.7	21	74.1	62.9	7426	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	75	0	20	33.3	0	0	0	0	1	59	Y	Y	Y	Y	Y	Y	 	Y	N	N	Y	N	N	Y	 	Y	Y	84	76.9	80.5	88
8	72	0	13.6	0	0	1.2	0	1.2	0	53.8	33.2	4417	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	75	57.1	20	55	0	0	0	0	1	12	Y	Y	N	N	N	N	 	 	 	Y	Y	 	 	 	 	 	Y	44.3	42.8	43.5	87
7	82	0	0	0	0	8.2	.4	4.3	9.3	83	61.4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	87.5	75	80	81	0	0	0	0	2	81	Y	Y	Y	Y	Y	Y	 	Y	N	N	Y	 	 	 	Y	Y	Y	68.7	76.1	72.4	96
7	79	0	15.9	59.9	0	23.9	0	23.9	0	83.3	61.8	6799	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	75	80	85.7	0	0	0	0	2	81	Y	Y	N	N	N	 	 	N	N	N	N	N	N	Y	 	N	Y	82	78.9	80.5	88
7	75	0	14.4	0	0	2.5	0	2.5	17.9	77.4	61.2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	75	62.5	80	71.4	0	0	1	0	2	24	Y	Y	Y	Y	N	 	 	Y	N	Y	Y	 	 	 	Y	Y	Y	72.5	77.5	75	99
8	50	0	0	0	0	4.4	0	4.4	0	84.8	69.3	2851	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	100	50	91.7	0	0	0	1	2	18	Y	Y	N	N	N	N	 	N	N	N	N	N	N	Y	 	N	Y	79.1	90.9	85	99
2	62	0	0	0	0	15.9	.2	8.1	11.3	63.2	56	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	87.5	37.5	60	61.9	0	0	0	0	1	69	Y	Y	Y	Y	Y	Y	 	Y	N	N	N	N	Y	N	 	Y	Y	64.9	48.5	56.7	96
7	66	0	0	0	0	6.8	0	6.8	0	78.8	71.9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	75	80	85.7	0	0	0	1	1	8	Y	Y	N	N	N	N	 	 	 	N	Y	N	N	Y	 	N	Y	81.2	77.4	79.3	98
8	51	0	0	0	0	5.9	0	5.9	21	67.1	59.9	6013	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	37.5	12.5	0	19	0	0	0	0	1	67	Y	Y	N	 	N	 	 	 	 	N	N	N	Y	N	 	N	Y	81.2	74.6	77.9	94
7	69	0	13.5	0	0	2.7	0	2.7	15.4	80.2	63.9	6992	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	75	80	85.7	0	0	0	0	1	59	Y	Y	Y	Y	Y	Y	 	 	Y	N	Y	 	 	 	 	Y	Y	69.7	78.9	74.3	94
8	52	0	0	0	0	0	0	0	15.5	84.4	71.7	7350	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	100	75	60	81	0	0	0	0	2	7	Y	Y	N	N	N	 	 	 	Y	Y	Y	N	N	Y	 	N	Y	73.7	85.9	79.8	90
9	43	0	0	0	0	3.4	1.5	2.5	36.2	29.7	40.4	2964	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	40	66.7	71.4	0	0	1	0	1	24	Y	Y	N	 	N	 	 	 	Y	Y	Y	 	 	 	 	Y	Y	23.4	32.5	27.9	98
9	56	0	0	0	0	8.3	100	54.2	6.8	72.7	48.7	6746	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	87.5	62.5	40	66.7	0	0	0	0	2	94	Y	Y	Y	Y	Y	Y	 	 	 	N	Y	N	N	Y	Y	Y	Y	75.8	72.4	74.1	94
8	66	0	0	0	0	2.2	0	2.2	36.2	66.2	45.2	6924	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	87.5	50	60	66.7	0	0	0	1	2	43	Y	Y	N	 	N	 	 	 	Y	N	Y	 	 	 	 	N	Y	70	66.3	68.1	97
7	82	0	0	0	0	0	0	0	18.1	76.9	68.8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	25	60	61.9	0	0	0	1	1	30	Y	Y	N	N	N	N	 	N	N	N	N	 	 	 	 	N	Y	79.7	79.7	79.7	99
7	66	0	0	0	0	3.3	0	3.3	17.3	77.2	70.2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	87.5	80	90.5	0	0	0	1	1	77	Y	Y	N	N	N	N	 	N	N	N	N	 	 	 	N	N	Y	65.7	69.5	67.6	99
8	84	0	0	0	0	10.3	0	10.3	15.6	60	54.2	5833	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	100	50	20	61.9	0	0	0	0	2	65	Y	Y	N	N	N	 	 	N	N	N	Y	Y	N	N	 	N	Y	39.6	51.7	45.7	93
8	64	0	0	0	0	0	.2	.2	23.4	80	62.9	3685	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	57.1	33.3	25	41.2	0	0	0	0	2	89	Y	Y	 	 	 	 	 	 	 	 	 	N	N	Y	 	 	N	84	87.2	85.6	91
8	64	0	0	0	0	1.2	0	1.2	20.1	79.4	65.9	5566	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	62.5	50	80	61.9	0	0	0	0	1	39	Y	Y	Y	Y	Y	Y	Y	Y	N	N	N	 	 	 	Y	Y	Y	90.7	72	81.4	94
9	49	0	0	0	0	5.1	0	5.1	34.2	76	57.7	6426	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	87.5	37.5	0	47.6	0	0	0	1	1	90	Y	Y	N	N	N	 	 	N	N	N	N	N	N	Y	 	N	Y	75.1	72.4	73.7	97
8	52	0	0	0	0	0	0	0	7.4	63.8	61.1	6630	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	100	75	40	76.2	0	0	0	1	2	79	Y	Y	N	N	N	N	 	 	Y	Y	Y	N	N	Y	N	N	Y	62.2	64.8	63.5	98
7	77	0	0	0	0	3.9	0	3.9	7.7	84.3	62.4	3010	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	100	66.7	92.9	0	0	1	0	1	5	Y	Y	Y	Y	Y	Y	 	Y	N	N	Y	 	 	 	 	Y	Y	73.6	90.9	82.3	99
8	75	0	0	0	0	44	.2	22.1	17.5	78.7	68.8	2583	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	80	50	83.3	0	0	0	1	1	44	Y	Y	N	 	N	 	 	 	Y	N	N	N	Y	N	 	N	Y	81.1	77.4	79.3	98
9	54	0	0	0	0	6.5	.3	3.4	0	65.4	52.2	9177	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	75	12.5	40	42.9	0	0	0	0	1	79	Y	Y	N	N	N	N	 	 	 	N	N	N	N	Y	 	 	Y	63.7	74.9	69.3	81
8	76	0	0	0	0	4.5	.3	2.4	80.8	53.8	34.6	4767	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	100	87.5	80	90.5	0	0	0	1	2	45	Y	Y	N	N	N	N	N	N	N	N	Y	 	 	 	 	N	Y	43	38.7	40.8	96
7	64	0	0	0	0	2.9	100	51.5	13	71.4	52.4	2568	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	60	20	100	50	0	0	0	1	2	91	Y	Y	N	N	N	 	 	N	N	N	Y	 	 	 	 	N	Y	88.6	77.8	83.2	98
7	67	0	0	0	0	4.1	.3	2.2	11.6	80.4	54.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	100	80	95.2	0	0	0	1	2	90	Y	Y	N	N	N	N	 	N	N	N	N	N	Y	N	N	N	Y	72.8	74.9	73.8	99
7	65	0	0	0	0	8.7	0	8.7	22.9	71.4	60.8	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	100	87.5	80	90.5	0	0	0	0	1	40	Y	Y	N	 	Y	Y	 	 	Y	N	Y	N	N	Y	 	Y	Y	61.6	65.3	63.4	95
7	65	0	12.9	0	0	2.5	1.3	1.9	20.7	84.1	61.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	87.5	12.5	60	52.4	0	0	1	0	2	100	Y	Y	N	 	Y	Y	 	 	Y	Y	Y	 	 	 	Y	Y	Y	88.9	86.6	87.8	98
8	49	0	0	0	0	2.7	.3	1.5	13.5	64	53.2	5280	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	62.5	0	20	28.6	0	0	0	1	2	51	Y	Y	N	 	Y	Y	 	 	Y	N	Y	 	 	 	 	 	Y	78.4	74.9	76.6	95
3	47	0	0	0	0	3.9	0	3.9	24.5	60.7	50.6	5892	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	87.5	75	60	76.2	0	0	0	1	2	85	Y	Y	N	N	N	N	 	N	N	N	N	 	 	 	 	N	Y	51.4	48.5	50	98
8	91	0	0	0	0	5	.3	2.7	14.3	82.4	68.4	2620	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100	100	100	100	0	0	0	1	2	95	Y	Y	Y	Y	N	N	 	 	Y	Y	Y	Y	N	N	 	N	Y	67.8	67.3	67.6	99
3	66	0	15.9	59.1	0	11.1	2.2	6.7	35.2	80	67.4	6900	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	75	25	20	42.9	0	0	0	0	2	100	Y	Y	N	 	N	 	 	 	 	N	N	N	Y	N	 	 	Y	81.1	87.2	84.1	82
8	74	0	0	0	0	8.5	.3	4.4	6.2	83.7	57.9	9938	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	100	80	95.2	0	0	0	0	2	48	Y	Y	Y	Y	Y	Y	 	Y	N	Y	Y	Y	N	N	Y	Y	Y	69.1	74.9	72	97
7	63	0	0	0	0	6	0	6	0	78	66.4	7413	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	100	87.5	80	90.5	0	0	1	0	1	47	Y	Y	Y	Y	Y	Y	 	Y	N	Y	Y	 	 	 	 	Y	Y	89.7	77.4	83.5	95
3	65	0	0	0	0	30.3	0	30.3	16.8	56.5	55.5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	100	75	80	85.7	0	0	0	0	1	5	Y	Y	N	 	N	 	 	 	Y	N	N	N	N	Y	 	N	Y	49.2	57.5	53.4	93
9	72	0	0	0	0	2.9	.6	1.8	9.9	70.5	60.4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	100	100	80	95.2	0	0	0	1	1	11	Y	Y	N	N	N	N	 	N	N	N	N	N	N	Y	N	N	Y	61	58.5	59.8	99
9	60	0	0	0	0	2.2	0	2.2	10.4	60.7	55.5	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	100	80	95.2	0	0	0	0	2	68	Y	Y	Y	Y	Y	Y	 	Y	N	N	Y	Y	N	N	 	Y	Y	62.1	57.5	59.8	93
8	69	0	0	0	0	1.7	.3	1	8	86.3	63.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	87.5	60	85.7	0	0	0	0	2	64	Y	Y	Y	Y	Y	Y	Y	Y	N	N	N	N	N	Y	Y	Y	Y	75	80.4	77.7	98
